Boiler_Type,Capacity_MW,Steam_Flow_TPH,Rated_Pressure_kgcm2,Rated_Steam_Temperature_C,Superheater_Weight_kg,Reheater_Weight_kg,Water_Circulation_System_Weight_kg,Economiser_Weight_kg,Steam_Drum_Weight_kg,Pipe_Supports_kg,Buckstay_System_kg,Boiler_Rough_Mountings_kg,Foundation_Bolts_kg,Grouting_kg,Insert_Materials_kg,Insulation_Weight_kg,Seal_Boxes_kg,Sealing_Arrangements_kg,Hoppers_kg,Chutes_kg,Deaerator_kg,Soot_Blowers_kg,Boiler_Mountings_Fittings_kg,Maintenance_Tools_kg,Field_Instruments_kg,Instrumentation_Erection_Hardware_kg,Electrical_Panels_kg,Electrical_Erection_Materials_kg,Illumination_System_kg,HP_Dosing_System_kg,LP_Dosing_System_kg,Common_Blowdown_Equipment_kg,Sample_Coolers_kg,Fasteners_kg,Gaskets_kg,Spares_kg,Miscellaneous_Items_kg,Total_Estimated_Weight_kg
Two-Pass,100,300,150,300,204710.1,119072.0,84296.5,636145.6,337201.1,210071.4,290867.0,50738.3,70774.9,60071.1,31015.1,182901.9,59358.1,51396.2,175910.2,98660.3,298517.0,100219.4,179074.3,27610.6,39990.8,24268.7,52456.3,40258.8,10153.6,18681.7,8172.4,15793.7,6774.1,16558.4,8119.8,191846.9,57746.0,3759432.3
Two-Pass,660,2000,250,300,1792397.6,882412.9,765836.6,4086559.7,2716570.8,601368.2,1160419.3,141253.0,189680.9,161721.2,77489.7,1035780.7,148426.1,154754.1,496206.3,220290.4,919476.9,289249.9,454926.1,42214.0,78000.6,40442.8,112426.4,74330.3,18420.6,33084.2,13028.6,23852.5,10851.7,54923.1,27770.3,811366.3,237560.8,17873092.6
CFBC,250,150,300,400,133345.3,103083.7,292450.8,386579.6,1443615.3,222907.9,890525.1,84918.7,105153.8,89733.5,45591.2,242026.9,119433.8,105079.9,333877.3,135999.6,193559.3,179811.4,263569.5,36323.8,55070.0,33776.1,88415.1,50361.1,13555.5,24079.4,12271.9,21124.9,8348.3,21694.1,12448.6,263618.3,78105.7,6090455.4
Bi-Drum,200,1000,200,300,789568.4,604441.9,184261.8,2423988.1,1244982.0,359645.4,527424.1,74906.3,111132.4,81721.6,40682.5,439986.1,90895.0,75610.8,305910.4,138914.5,707388.5,163900.3,229559.7,28861.3,43603.0,31619.3,70677.6,46977.5,12635.2,23144.8,11581.2,16224.0,8996.5,32021.4,16024.7,468685.3,122794.4,9528766.0
AFBC,50,150,250,250,99762.9,61598.0,44499.4,359478.6,306055.6,156360.7,181259.3,34631.3,60322.0,49644.0,24196.2,77950.8,48414.1,36382.2,118900.2,69081.0,190485.2,67486.8,126424.5,19254.1,26851.6,19491.4,45930.7,27033.2,9537.2,15214.7,8007.5,12780.7,6572.8,11380.4,5748.7,104325.2,36558.7,2461619.7
Bi-Drum,100,300,100,250,198728.1,129420.3,60235.7,693015.1,588765.1,184411.8,360441.5,49656.2,69990.4,68748.7,36864.5,184854.7,62647.0,61986.3,173476.0,98722.7,337183.5,116292.5,185979.2,27571.8,35632.5,23923.0,61547.9,35315.2,10392.2,15757.5,8421.3,15753.9,7696.0,19352.8,8272.4,172411.0,61658.8,4165125.6
AFBC,200,200,325,350,163969.0,103631.0,266918.9,421454.3,1033914.7,250652.7,509324.4,73826.2,96592.5,94008.7,48939.2,229276.3,97973.3,85351.7,251298.9,140949.3,222348.2,138973.7,228164.9,29504.8,51542.2,27201.8,82490.2,46556.9,14729.0,23275.1,9631.4,16608.5,9108.8,23271.3,9999.8,233820.7,82170.1,5117478.5
AFBC,100,150,250,250,112727.5,60611.1,110528.5,357741.7,579441.1,160529.8,307666.5,58378.0,81647.1,70563.8,37218.4,147482.0,71159.6,59616.2,208891.3,85363.7,227834.9,111696.6,153044.8,24003.3,35975.3,24293.9,60188.2,35612.6,10344.2,16245.0,8224.7,13221.8,6574.9,16947.5,8498.8,171864.2,44397.2,3478534.2
Bi-Drum,200,300,200,300,257255.5,151345.1,184348.3,726837.1,1259870.8,282221.4,534401.0,84735.5,114385.2,82170.8,49383.0,297663.8,102264.6,90878.7,253612.7,136871.2,337655.7,159532.8,224117.5,34017.5,53105.5,30878.5,69739.0,55381.5,12950.7,23025.3,11433.2,19536.9,9227.8,24676.8,10638.6,304614.0,79753.7,6068529.7
CFBC,500,1000,250,350,1020629.3,663677.1,546656.4,2195985.7,2125626.7,425588.6,1331259.3,125135.4,144742.8,125460.5,68621.2,691783.7,170709.7,172723.4,418637.3,185367.6,703652.7,255444.1,434330.3,38020.0,70997.9,43142.7,100251.5,78188.8,16619.0,26164.2,14520.7,22160.8,11536.0,37448.8,21615.4,590727.4,207181.3,13084606.3
AFBC,660,2000,200,400,1943974.6,1046464.8,792801.9,5190644.2,2503968.1,554970.7,1451675.0,139526.1,190148.2,137195.7,65711.1,1070888.3,150931.3,131037.6,489933.8,216856.3,1079010.3,289862.3,447431.7,49248.4,80669.2,47858.0,113078.5,73224.4,20744.7,27659.7,14984.6,23184.2,12635.1,55533.4,23159.6,956736.6,286196.8,19677945.2
Bi-Drum,270,1000,100,300,756797.5,500340.2,210696.8,2075617.5,1228424.5,341776.4,681104.6,99769.0,112238.7,95486.9,53987.2,521947.1,118582.4,104904.7,352215.6,138279.1,596996.5,164588.0,313910.7,32471.8,50531.6,35394.4,89721.0,61646.1,16208.5,25133.0,12462.8,21481.2,8717.1,30358.6,14982.4,411897.3,125749.4,9404418.6
CFBC,250,1000,325,250,840531.0,633373.9,298852.1,2067684.7,1234362.2,375656.4,793577.0,95250.6,126794.0,87846.6,45111.7,433745.1,143439.4,120843.3,296637.9,157711.2,702980.0,183073.7,257275.1,32190.5,49077.4,29572.8,75213.6,59160.3,13282.7,23961.7,12091.9,20854.6,8435.2,34780.4,17117.7,448083.4,157046.5,9875614.6
Two-Pass,500,1000,200,300,787532.9,456423.0,589343.8,2439126.0,1661170.1,435944.4,1109557.7,139729.6,148432.1,143801.9,58435.8,708189.2,133147.4,131617.0,497289.3,221195.8,606313.3,224507.1,453048.6,38173.9,71985.3,43638.6,99425.2,68704.7,19446.8,25798.2,12586.8,21997.0,11646.1,43976.5,21278.1,592383.9,153322.1,12169168.2
Bi-Drum,50,150,200,250,114580.7,68231.2,45400.7,304287.3,421742.7,160049.0,182382.9,33566.6,61725.1,43119.0,28379.7,80246.1,50805.0,39294.0,118098.6,61410.5,195082.4,69934.6,125975.2,22445.6,31960.7,16135.7,46555.4,27184.4,9877.0,13233.4,8126.5,12854.4,6621.9,11367.1,6548.0,109151.7,34167.4,2560540.5
Two-Pass,200,200,250,350,145300.6,84162.6,202353.6,433181.4,929849.5,204869.7,487721.8,71794.5,112289.0,82221.4,47678.2,268738.7,94763.0,70762.6,301524.9,123207.2,269685.6,140493.9,234605.9,34749.3,44324.9,31044.6,68089.6,54620.5,12677.2,22441.8,11453.2,19325.2,7801.9,23178.8,11470.7,246823.1,64864.4,4958069.3
Bi-Drum,270,1000,150,300,709760.7,472805.3,254926.0,2389533.7,1417579.9,427552.7,677603.6,99356.7,110422.5,93986.3,46723.1,454484.2,105730.4,90600.0,303104.3,163536.8,700736.5,165208.5,319191.9,32961.8,56588.7,34431.3,78314.7,60647.0,14257.2,21801.7,10511.1,21649.0,8442.2,35201.9,15060.5,434295.1,128796.4,9955801.7
Bi-Drum,660,500,325,300,434559.5,299939.7,1020258.4,1215518.0,5208963.0,512015.7,1310978.9,161484.4,192023.5,159229.1,68043.9,712161.4,190214.6,140782.8,505683.4,252264.5,405173.5,255782.5,508884.6,43156.7,66993.6,47206.7,113286.9,88060.0,20725.4,27880.6,13055.5,23381.7,10526.7,36288.8,18209.7,725222.4,184986.1,14972942.2
Bi-Drum,660,1000,325,400,1203900.4,674360.0,864516.8,2191168.1,4437781.1,507730.4,1485135.1,144672.3,195139.6,163302.1,67908.6,982075.1,186735.0,161081.4,495645.8,257970.8,697305.3,287241.9,439751.6,42703.9,79405.5,40356.5,110329.0,75632.1,18631.7,27629.3,12964.4,28182.3,10407.5,48121.4,23852.2,866808.9,221709.5,17050155.6
Two-Pass,250,1000,200,400,758441.1,529083.2,227845.3,2531420.1,1052974.5,340811.2,557904.4,84622.4,124685.7,89099.0,45334.8,442592.8,91319.0,82180.3,335281.4,132810.1,682869.0,152133.3,253548.7,30652.2,47150.4,29728.4,75410.4,58331.0,16007.3,21460.7,10172.7,17966.8,8565.4,34260.7,14921.5,407805.2,143136.5,9430525.5
Bi-Drum,250,500,200,300,448989.1,260343.8,229802.1,1227535.1,1798160.1,351885.0,721176.6,85127.7,124850.7,105910.8,45841.1,348551.6,113222.4,101988.6,334382.5,134218.6,403982.6,154147.2,298962.1,36030.5,49568.2,34142.5,90593.0,51812.7,13840.4,20400.5,10359.0,20681.9,8537.5,29539.5,14479.6,401638.4,119758.5,8190459.9
AFBC,50,2000,200,250,1658118.8,1015708.4,39387.6,4670483.9,246280.5,501328.3,204382.3,33934.0,51689.4,43329.5,24397.2,176763.0,42014.6,42959.7,119755.4,71127.5,897415.2,80538.7,123738.6,19534.0,27847.5,18734.5,40382.9,26566.1,8474.0,12685.0,6926.2,11123.6,5436.9,30496.8,13032.1,443557.9,160066.1,10868216.2
CFBC,250,150,150,400,108875.9,81843.1,200588.8,392937.1,909256.8,194579.1,905320.1,82108.6,107837.1,104509.3,44586.1,244947.3,141510.5,120471.3,338794.2,137338.1,225092.5,152958.5,295881.1,36566.9,56035.8,33416.1,75259.6,59365.5,16171.0,24546.1,11901.8,20277.3,8433.2,20769.6,10888.2,275389.6,81193.1,5519649.3
Bi-Drum,250,300,200,350,278843.4,182245.7,239017.2,645058.4,1771987.7,303758.3,719890.1,83912.7,126303.3,90413.5,53601.5,344821.9,100406.0,100948.2,290877.3,132188.5,287905.8,178873.5,297390.3,36839.5,54831.9,33414.2,86846.9,52023.0,13829.6,20831.2,10160.6,20861.6,8347.4,23200.3,11790.5,345894.1,90958.1,7038272.2
CFBC,200,150,250,300,115056.9,74668.2,240909.1,368222.7,920720.8,227534.2,772994.3,72472.9,111082.2,80511.6,40839.5,241774.6,128753.5,109121.2,251197.9,119545.3,218500.0,139452.4,236035.8,34325.3,43985.5,26845.6,71549.7,46647.3,12750.6,23067.3,11171.1,16689.4,7715.4,19112.4,9772.3,225627.9,77517.7,5096170.6
CFBC,800,1000,325,350,1113763.1,610145.9,1075907.0,2176680.7,4237978.1,559675.6,1886332.8,155178.3,216046.0,154846.6,85309.6,1142891.4,252891.9,215834.2,565523.9,283114.5,613696.2,283630.6,485983.6,44691.2,73540.6,44365.3,121553.0,93723.8,22409.0,34744.1,13875.0,25134.5,13012.9,52135.9,22144.1,906112.5,224741.1,17807613.0
CFBC,100,1000,200,250,839271.1,467692.0,87147.2,2389214.6,533004.9,317474.2,445342.2,59349.2,73209.8,58563.9,36247.0,224779.9,87501.7,64869.2,200877.4,100189.4,614975.2,97537.4,155509.7,23817.3,40619.7,21384.2,62575.1,40589.3,11962.9,18293.6,8380.2,15918.4,7642.5,22639.9,11551.2,374739.8,111655.9,7624526.0
Bi-Drum,100,300,200,250,239353.3,158767.7,86462.1,600219.9,647695.4,202847.5,310843.1,57136.1,84200.7,68386.9,36991.7,160755.1,63682.4,64030.6,200587.3,86965.7,337698.5,116235.8,161086.2,24065.6,34981.3,24360.8,52036.1,36096.9,11959.5,15666.0,9501.5,15946.5,6757.1,16174.7,8455.3,216986.8,66314.2,4223248.3
CFBC,270,1000,250,400,1056305.3,696132.6,280508.3,2549155.2,1436460.5,384238.1,937004.1,86666.2,110373.1,91542.5,54680.7,536155.1,149687.6,124471.5,297202.7,140596.1,604984.2,156673.4,268786.9,32904.1,48501.0,34410.2,79531.9,52406.2,15916.4,21877.4,11971.5,18423.2,8592.7,29659.8,17492.4,543340.9,138784.0,11015435.8
Bi-Drum,250,500,150,300,408535.5,238681.4,205642.5,1047629.6,1320593.0,331795.6,641604.5,83227.8,106547.4,91544.9,45694.1,417213.3,101240.4,88338.3,334559.6,133669.5,465300.5,182855.2,309227.9,36697.0,57017.4,33266.2,75382.9,50023.8,13610.8,20574.1,12178.4,20505.6,9893.3,29169.2,15063.2,329517.0,112539.7,7369339.6
Two-Pass,100,200,250,250,143415.8,74665.4,113112.4,398581.8,417417.0,158353.6,332524.6,57337.4,82447.0,59652.6,31563.6,139799.4,57469.6,60108.3,174651.4,99024.9,231920.9,98650.2,179877.0,23260.5,40385.8,24908.0,61872.0,35390.0,11792.6,15970.2,8034.8,15456.9,7752.6,17977.1,7768.2,178354.1,52206.5,3411702.2
Two-Pass,200,300,150,250,167395.5,94209.1,182619.1,607336.8,747750.3,237687.1,563839.6,75489.9,115750.2,96435.6,48518.1,307352.8,94601.3,84654.8,303893.8,138887.1,335464.3,163073.9,229071.7,29189.7,44491.8,26406.5,68645.2,54474.0,14918.8,23050.8,11315.1,19604.2,9159.7,25235.5,10674.1,223892.4,77354.7,5232443.5
AFBC,100,1000,100,250,651772.0,392899.4,71003.8,2343666.6,411551.9,299480.1,343909.3,59321.0,71070.8,59502.9,35894.7,265413.3,68685.9,52507.9,201268.6,100728.0,691403.3,95611.7,180597.6,24268.9,40485.5,21082.1,62266.0,40087.3,10105.5,18182.8,9344.5,13855.0,6680.7,26108.7,13320.9,288504.8,87250.8,7057832.3
Bi-Drum,100,300,200,250,204308.0,138590.1,87237.7,721057.4,782910.1,208475.7,323480.2,49554.5,70726.9,59262.1,36539.0,160735.2,61511.2,53938.9,200309.3,99255.8,283427.1,115048.6,184160.3,27090.8,40955.0,20880.4,53327.5,36046.6,12081.0,15940.3,9614.8,15858.5,7553.0,19020.0,9621.8,216441.1,56892.8,4381851.7
Bi-Drum,100,2000,150,350,1876400.2,1245437.1,75551.3,5100024.2,677859.7,456511.6,358016.2,57585.3,84831.2,60103.7,31012.5,334499.3,73252.1,53229.4,206118.6,86937.0,1075864.1,98590.9,181832.6,23267.4,34732.8,23976.1,54241.1,40387.6,11958.2,18162.4,8091.4,13729.0,7736.4,33487.5,14125.6,614162.2,156516.2,13188230.9
AFBC,660,2000,300,300,1737995.6,1085797.2,977784.6,4163287.5,2980677.3,639915.9,1420560.0,141889.3,165034.3,141703.7,78519.4,1030216.7,150220.7,130017.3,585186.5,251262.2,930151.3,291124.2,454353.4,41611.5,78335.5,39972.8,114269.2,74709.7,17893.7,32882.0,15461.0,23452.4,12242.4,46077.4,23926.6,985591.3,263783.6,19125906.2
Bi-Drum,270,1000,150,400,922596.9,541489.3,218081.4,2542079.2,1458723.5,375541.7,778305.3,85277.6,114301.9,92393.5,46141.7,524310.0,105298.8,105462.5,346892.0,160642.5,603546.1,187056.3,321663.2,36938.8,48411.2,29223.7,78577.8,53038.2,13564.0,21955.4,10583.2,21013.1,9972.7,29478.6,17886.3,520534.6,135273.7,10556254.7
CFBC,660,500,325,350,462498.9,354991.3,855543.2,1286125.1,3031502.8,469221.0,1908427.9,138746.1,196923.2,137296.8,77588.7,826747.4,224462.9,171853.0,582617.9,218716.5,405604.3,298034.2,450838.8,42376.3,79191.9,47191.5,113365.8,75660.6,21136.4,31924.0,15237.4,27394.4,12175.9,37910.9,18248.3,565090.1,204975.2,13389618.7
Two-Pass,800,150,200,350,117640.1,67238.3,972686.2,324937.3,2882850.3,368480.2,1559903.2,187445.0,177229.0,172425.5,72785.4,648603.1,188687.6,143223.3,557120.2,275956.5,186768.8,281410.6,570290.8,52356.0,85128.0,43490.4,121169.7,95500.5,19310.3,29502.6,15895.9,25772.2,12921.4,42514.9,18300.1,455115.5,158607.6,10931266.5
CFBC,200,2000,300,300,2059195.7,1172748.4,253985.0,4263253.3,1164302.5,563677.8,654746.0,74561.4,99864.1,81427.7,40888.0,459232.4,109387.0,107647.1,263793.8,119007.1,1038317.4,161078.3,273309.2,33667.7,44714.7,31199.3,68812.0,54690.0,12432.2,22633.5,11323.0,16719.5,8084.7,32901.4,19156.0,736043.4,214412.0,14267211.6
Two-Pass,200,500,150,250,325519.9,165381.8,183691.9,1185617.9,633902.2,234846.8,569733.8,74242.0,99237.4,83114.0,40647.9,345103.1,81641.6,82035.1,299462.0,142228.6,388298.1,162474.7,230773.7,33948.3,51803.2,30591.1,81399.2,46184.7,14604.0,22739.7,9629.9,16920.0,9046.6,27040.4,13325.1,305420.7,76135.9,6066741.3
Bi-Drum,200,1000,250,350,1053441.4,713381.6,202485.7,2134912.6,1337948.1,434015.0,627608.9,75014.5,99887.7,81839.5,41792.6,379507.6,103852.5,89169.8,296883.4,138153.6,586924.0,162148.6,271682.4,29929.5,45646.8,26771.6,82339.4,53790.1,14959.9,22570.7,11185.7,19326.9,9061.8,32466.5,13521.2,432176.5,129436.1,9753832.2
CFBC,800,2000,250,400,1953008.0,1438866.5,1098264.1,4334424.1,3785613.2,689694.0,2133957.8,180900.4,209625.5,155563.7,71296.4,1210000.0,252401.5,222306.6,541859.0,279597.9,1078186.8,326912.5,482258.4,44973.5,72590.3,42740.1,123564.5,94317.4,22601.9,28999.2,13897.1,29851.3,11247.4,57365.2,28910.7,985581.7,295402.0,22296778.7
Bi-Drum,800,2000,300,350,2308603.0,1288905.7,1020586.9,5070264.6,5837294.9,626515.8,1705690.0,181337.9,210694.8,177507.0,72433.4,1199499.5,203422.7,154473.0,634602.1,238046.8,902372.6,317578.1,572445.9,52132.9,71492.6,49731.2,122880.4,79251.4,22334.6,30432.6,13724.7,29920.7,12741.9,49469.3,24611.4,1058566.0,368906.1,24708470.5
CFBC,200,500,250,250,372283.1,246606.4,235173.6,990575.1,1079764.7,313892.8,780056.6,71832.7,111823.4,81633.1,47378.0,353245.0,123345.7,95097.2,263093.9,117153.8,390679.0,163818.4,264093.8,29455.6,45260.9,27236.5,69835.4,54938.9,12505.1,23181.4,11526.1,19103.2,7824.4,27701.0,13489.0,289214.4,103880.9,6836699.1
Two-Pass,50,500,300,400,483904.9,250474.4,56717.1,1266046.8,281141.3,226668.1,199815.0,33611.7,61259.7,44132.1,23563.1,134814.2,40923.8,35116.6,141284.2,58613.7,451429.3,80764.0,126389.7,22113.4,32269.6,18917.9,45990.3,30760.4,8449.1,15036.1,6988.6,12539.6,6474.4,15100.9,7637.7,212728.4,63876.2,4495552.3
Bi-Drum,200,1000,150,300,721931.2,482067.6,159250.4,2128341.9,1266996.7,354997.7,517308.9,73608.4,98951.3,82943.1,41435.2,375919.0,105011.4,76641.2,293477.9,139298.2,692962.8,138160.2,231641.5,30008.7,45310.2,31094.9,68883.3,53322.4,15089.8,22947.8,11568.7,16651.8,8090.7,31866.9,15975.7,463557.8,136033.6,8931346.9
CFBC,250,500,150,300,404719.1,265839.5,203593.6,1070363.1,1077946.6,311455.2,794371.8,83504.1,125422.7,89837.2,46426.8,357595.2,140456.0,106412.3,286847.1,135842.4,400674.2,179649.9,301008.6,31852.6,57305.7,34020.1,88222.3,49820.4,15961.8,21250.2,11732.6,17330.3,8416.4,30027.6,14861.8,370038.1,95687.0,7228492.3
CFBC,200,500,150,250,374317.9,211002.0,154953.6,1018841.2,878531.5,295420.5,640854.2,85563.3,112607.7,81803.9,48781.0,358085.8,107787.5,111185.3,305559.3,120412.3,462832.0,159531.5,234667.0,33793.2,51565.3,31849.3,80789.6,46220.3,14741.9,22403.9,9531.8,16599.2,8038.8,27731.1,11792.4,319333.0,81880.8,6519008.1
Two-Pass,50,150,100,250,81793.1,40182.7,32654.8,349481.4,155304.0,133263.5,166791.8,34623.3,60297.6,49804.7,27221.5,92419.5,49088.2,36470.3,117957.2,59008.3,196356.1,79597.5,123330.4,22774.2,27808.0,16368.8,46115.8,27129.0,9880.9,12778.4,6847.3,11136.8,5485.4,11537.3,5674.4,96342.1,29574.8,2215099.1
AFBC,100,300,100,250,183577.7,97687.5,71477.9,697803.3,338571.8,204252.5,300855.6,49746.5,82928.6,59036.0,36300.1,159415.7,60068.0,60402.5,204312.0,100620.8,335622.2,97531.9,155175.6,23935.6,39968.2,21113.9,62217.9,35395.6,10222.6,18720.6,8321.6,15532.8,7713.4,19317.6,9500.2,191018.7,56227.6,3814592.5
Two-Pass,270,300,200,250,180915.6,119394.4,258978.0,710826.2,1081749.6,264447.2,710363.4,102769.6,127587.4,108783.2,54314.4,366406.5,110420.9,96888.4,307904.7,159659.8,335150.9,163806.2,318145.3,36760.9,57274.1,29715.5,80847.8,53341.8,14190.8,25158.7,12172.5,21185.4,10005.5,24061.9,11671.1,268114.6,80365.5,6303377.8
Two-Pass,50,200,150,250,126950.0,73643.5,33713.9,408110.2,215875.6,137126.2,195452.4,40199.2,60925.2,51346.4,24480.1,99966.1,41177.2,35410.4,117066.3,59186.3,264983.4,70025.5,107059.0,18910.2,28217.1,18900.5,46153.0,26673.9,9983.4,14932.4,6978.1,11035.8,6367.4,12356.4,5985.1,110512.8,37922.9,2517625.9
Bi-Drum,500,2000,300,400,2402846.4,1418772.4,715456.1,4526576.4,3811012.7,580644.9,1065041.7,122341.9,148080.7,141148.6,68157.8,1001696.6,162270.7,119237.6,434272.6,217239.8,1046794.5,213605.5,452517.5,43975.3,60856.8,36109.7,116953.8,77630.7,19292.3,29571.1,12535.7,21849.8,9989.4,44352.3,22125.7,900337.3,312947.9,20356242.2
AFBC,50,2000,250,250,1709058.2,1082420.2,51153.9,4032121.7,313415.9,508889.7,177437.7,40100.9,61734.9,50767.9,28340.7,172621.5,41741.1,43396.0,119546.4,59103.9,1065493.3,67652.7,106515.2,19853.6,26869.1,18795.0,46413.6,26595.4,9682.1,13220.7,7071.6,11277.7,6565.7,29362.1,15170.2,452470.9,163989.9,10578849.4
Bi-Drum,660,500,250,250,382011.8,256432.5,863899.7,989250.5,3942383.1,420567.0,1478340.7,141970.3,194976.0,162251.7,67531.8,827082.2,163000.9,159907.9,565981.7,253341.1,451475.4,251156.1,441307.8,42188.9,78040.4,40356.2,110286.1,73663.9,21017.8,27382.9,15467.0,28058.3,10669.4,37939.7,21544.0,701017.4,203177.0,13423677.2
Two-Pass,500,2000,300,400,2129190.5,1053032.6,624468.4,4547688.0,1950297.7,635213.5,1105603.2,119748.6,169220.0,122541.2,69760.0,993172.7,154178.3,130141.2,494575.1,224314.4,930800.3,221240.4,387181.9,45691.8,62903.8,36678.8,114588.5,66057.8,16723.2,26217.0,12609.3,21817.9,9915.8,43200.4,21578.9,760821.6,269271.4,17570444.2
CFBC,200,1000,200,250,846724.8,462659.6,216413.3,1987284.5,971551.6,332859.4,758264.1,71830.1,115281.5,79149.2,40874.8,438843.9,123182.4,109409.8,297757.2,120244.9,696973.1,159467.5,269206.6,29060.7,44005.2,27436.7,68981.3,46480.8,14498.6,19191.8,11196.6,19425.6,9153.5,28220.8,15982.1,456247.3,134602.3,9022461.6
AFBC,200,300,325,350,260158.9,154513.4,265677.7,753486.9,1038003.2,279040.5,577078.7,83724.7,98237.9,94008.9,47963.3,296768.6,97267.7,73127.4,304774.8,142766.4,345275.5,141955.5,235362.2,34769.7,44860.6,30894.0,69163.0,53924.7,14889.0,23167.6,9588.3,19707.2,8018.7,21829.9,12113.0,256136.7,76342.1,5964596.7
CFBC,800,300,250,400,262490.0,197969.0,927166.5,674758.1,3295972.8,447366.5,1847670.5,187340.9,178232.2,150393.6,85741.2,777677.8,221072.0,220836.0,635513.4,239049.9,335462.4,282171.5,572026.3,45608.8,72151.9,43687.9,141349.1,79694.8,19022.1,34819.3,13753.7,24803.4,11366.9,43322.8,21989.0,577181.6,173441.6,12841103.5
AFBC,270,500,150,250,294037.9,190535.7,219640.8,1181173.6,1151039.8,265729.2,632691.6,99275.5,109323.2,107749.4,46566.6,375185.6,115650.3,86031.0,298270.0,163015.3,387757.6,188898.3,316142.3,37720.2,50346.1,35231.3,92979.1,51119.8,16346.4,21661.2,10596.3,21395.2,10098.1,30934.3,13292.8,346912.9,104833.8,7072181.2
Bi-Drum,800,2000,150,350,1813200.7,1076283.8,706333.7,4310158.9,4546251.3,687424.0,1745126.5,158511.7,215561.1,174740.7,72771.7,1402080.3,210765.0,179815.2,564767.7,276936.4,1048632.3,280586.0,568971.0,43671.9,72616.5,43157.5,122465.8,94670.8,19641.7,35203.5,13901.3,28962.0,13211.5,57570.9,25732.2,933236.7,274125.5,21817085.8
AFBC,660,2000,300,400,2248032.0,1400789.0,965432.0,4487952.2,2982957.4,570083.9,1435155.3,164747.4,166658.4,161775.7,66346.5,1048609.7,179568.7,130650.6,508948.6,255703.6,915949.6,246411.4,446641.0,42308.0,67481.2,41322.5,129625.2,86146.5,18577.3,32047.9,12831.4,27089.3,12550.3,46238.2,23364.6,1031586.9,261028.7,20214611.0
Bi-Drum,200,300,100,250,165028.8,127798.3,127012.0,592840.2,944900.0,221581.2,534343.7,72472.0,112626.7,92813.7,41969.1,260139.3,87171.5,78894.5,296457.5,136507.6,342130.4,139914.9,267367.4,29875.4,44615.0,30792.0,71301.3,46971.1,14472.1,23045.7,9516.9,19792.1,9111.7,24591.5,10462.7,238858.7,69524.0,5284899.0
AFBC,100,2000,300,300,1739216.8,1217048.0,106819.2,4988443.4,526312.7,533015.3,292871.4,50396.4,73089.0,67824.3,32174.3,288415.9,61194.9,59127.5,172023.3,85850.7,1055692.8,112027.4,179648.2,23548.3,41552.1,21460.9,51662.3,41569.8,10274.2,18334.6,8317.5,16016.3,7575.6,28963.9,14590.3,620645.3,162021.5,12707724.1
CFBC,270,300,325,300,287442.6,169828.4,328669.1,719391.3,1578423.2,258958.1,970439.8,84690.1,112330.0,105701.9,55645.1,324174.6,149664.6,126741.0,300756.8,139996.1,335675.6,186736.7,266964.3,37929.2,57594.6,29071.1,79321.7,61445.2,16338.0,20884.2,10533.0,18141.6,8593.8,23417.1,12000.9,311324.8,105972.6,7294797.1
AFBC,50,300,100,250,178554.2,111962.2,27931.9,620823.9,217688.2,158509.3,180713.5,34443.9,61652.4,50469.9,24209.9,114585.9,49692.9,42881.8,143005.9,58558.2,331223.5,79067.9,126259.1,22315.6,27207.0,16138.7,39990.6,26635.4,8551.6,13238.4,6779.6,11078.2,6398.6,15773.6,7647.3,148893.4,44596.4,3007478.9
Two-Pass,250,500,100,400,293880.1,172018.7,194108.2,1294889.5,668456.7,280961.1,661041.2,84897.2,107113.0,92114.5,45770.3,411352.1,91330.2,79589.3,294712.2,153966.9,450470.7,177840.0,298323.9,36314.3,47243.6,33522.8,87131.9,60556.9,13341.6,24741.5,10344.4,17933.8,9685.2,24749.7,12743.4,324172.1,97022.0,6652339.0
Bi-Drum,250,200,200,350,151069.5,119735.9,227040.7,497343.9,1789754.7,245049.2,723686.5,95512.4,109210.8,105638.5,45188.7,316181.8,98850.3,99281.0,285565.1,156098.1,262449.5,151368.6,253764.3,36179.7,55876.4,29549.1,86956.2,59526.4,13603.5,20466.5,12275.7,17541.2,9664.6,22465.4,11246.6,310443.3,93944.2,6512528.3
AFBC,250,1000,300,400,1078590.9,579450.3,283040.3,2272288.0,1427122.1,430134.2,601624.3,98646.4,126522.2,104386.9,53324.0,512760.1,97049.6,94218.9,344769.9,153946.4,712025.0,153600.0,255549.8,30998.6,47183.8,29635.0,78238.5,59815.0,13551.0,24873.1,12208.7,20591.9,8466.9,33826.4,14937.6,517403.0,154300.4,10425079.2
Two-Pass,100,200,200,300,147849.4,75210.3,99553.2,409755.7,442148.6,183665.8,332810.0,50002.5,81212.5,59430.7,31100.5,138104.0,58654.8,50453.7,200867.9,97477.9,223196.3,97370.9,181985.1,23491.0,34250.8,21065.5,62136.8,34869.3,10340.3,18190.3,9758.2,16009.4,6625.7,15638.8,7669.9,151879.6,44351.2,3417126.6
